,YEAR,SEX,AGE,INCOME,COHORT,RACE,EDUC,REALINC,WTSSALL
44040,2004,2,36,12,1968,1,13,128434.605938,.9184
44041,2004,2,28,12,1976,1,12,22642.5,1.8368
44042,2004,2,33,1,1971,1,14,301.9,.9184
44043,2004,1,40,10,1964,1,12,9811.75,2.7551
44044,2004,1,41,12,1963,1,14,128434.605938,.9184
44045,2004,2,35,12,1969,1,13,40756.5,.9184
44046,2004,2,41,8,1963,1,14,5434.2,.4592
44047,2004,1,58,12,1946,1,16,33209,.9184
44048,2004,2,81,12,1923,1,9,19623.5,1.8368
44049,2004,2,55,11,1949,1,16,12830.75,.9184
44050,2004,2,37,12,1967,1,16,60380,1.8368
44051,2004,1,67,2,1937,1,14,1207.6,.9184
44052,2004,2,46,12,1958,3,14,128434.605938,1.8368
44053,2004,1,35,12,1969,1,12,128434.605938,.9184
44054,2004,2,76,9,1928,1,8,8302.25,.9184
44055,2004,1,81,12,1923,1,12,33209,1.8368
44056,2004,2,57,12,1947,3,16,22642.5,5.5103
44057,2004,2,32,12,1972,1,12,128434.605938,.9184
44058,2004,2,42,12,1962,3,12,128434.605938,3.6735
44059,2004,1,46,12,1958,3,15,40756.5,1.3776
44060,2004,2,48,12,1956,1,15,128434.605938,.4592
44061,2004,2,30,12,1974,3,16,40756.5,1.8368
44062,2004,1,51,12,1953,1,18,128434.605938,.9184
44063,2004,1,89,12,1915,1,16,27171,1.3776
44064,2004,2,38,12,1966,1,16,128434.605938,1.8368
44065,2004,1,27,12,1977,1,16,60380,1.8368
44066,2004,1,47,12,1957,3,10,19623.5,.4592
44067,2004,2,53,12,1951,1,17,128434.605938,.9184
44068,2004,2,49,12,1955,1,12,128434.605938,1.3776
44069,2004,2,66,12,1938,1,13,27171,.9184
44070,2004,2,68,12,1936,1,18,22642.5,.9184
44071,2004,1,55,11,1949,1,12,12830.75,.9184
44072,2004,2,32,12,1972,1,19,60380,.9184
44073,2004,1,53,12,1951,1,13,128434.605938,1.8368
44074,2004,1,44,12,1960,1,16,40756.5,.9184
44075,2004,2,67,10,1937,1,12,9811.75,.9184
44076,2004,1,44,13,1960,1,13,0,.4592
44077,2004,1,46,12,1958,1,2,40756.5,.9184
44078,2004,2,38,12,1966,1,16,40756.5,.9184
44079,2004,1,69,12,1935,1,16,27171,.9184
44080,2004,2,61,12,1943,1,20,60380,.4592
44081,2004,1,29,12,1975,3,9,60380,1.3776
44082,2004,2,40,12,1964,1,16,60380,.9184
44083,2004,1,32,12,1972,3,16,60380,1.8368
44084,2004,2,37,12,1967,1,18,128434.605938,1.3776
44085,2004,2,29,10,1975,3,10,9811.75,.9184
44086,2004,2,43,13,1961,1,15,0,.4592
44087,2004,1,23,12,1981,2,12,16604.5,.9184
44088,2004,2,50,1,1954,1,20,301.9,.4592
44089,2004,1,29,1,1975,1,20,6792.75,.9184
44090,2004,1,48,12,1956,2,12,128434.605938,.9184
44091,2004,1,86,11,1918,1,18,14340.25,.9184
44092,2004,1,38,6,1966,1,11,3924.7,1.3776
44093,2004,2,48,12,1956,1,13,27171,.4592
44094,2004,2,62,12,1942,1,14,128434.605938,.9184
44095,2004,2,55,12,1949,1,14,128434.605938,1.8368
44096,2004,1,39,12,1965,1,12,128434.605938,.9184
44097,2004,1,22,12,1982,1,12,128434.605938,1.3776
44098,2004,2,43,12,1961,1,14,49813.5,2.7551
44099,2004,1,56,12,1948,1,16,128434.605938,.4592
44100,2004,2,38,12,1966,1,16,33209,.4592
44101,2004,2,32,12,1972,1,14,49813.5,.9184
44102,2004,1,49,12,1955,1,16,49813.5,.4592
44103,2004,1,49,13,1955,1,12,0,.4592
44104,2004,1,72,12,1932,1,16,128434.605938,.9184
44105,2004,1,53,12,1951,1,15,27171,.4592
44106,2004,2,59,12,1945,1,20,49813.5,.4592
44107,2004,1,84,12,1920,1,16,40756.5,1.3776
44108,2004,2,60,12,1944,1,14,33209,.9184
44109,2004,2,21,12,1983,1,15,16604.5,.9184
44110,2004,2,23,2,1981,1,16,1207.6,.9184
44111,2004,2,24,4,1980,1,18,2717.1,.4592
44112,2004,2,55,12,1949,2,13,16604.5,.9184
44113,2004,2,41,11,1963,2,12,12830.75,.4592
44114,2004,1,29,12,1975,3,5,27171,.9184
44115,2004,2,35,13,1969,2,12,0,.4592
44116,2004,2,35,12,1969,1,14,22642.5,.4592
44117,2004,1,34,12,1970,2,12,49813.5,1.8368
44118,2004,2,36,12,1968,1,16,49813.5,.9184
44119,2004,2,57,13,1947,2,16,0,1.8368
44120,2004,2,21,12,1983,2,12,33209,1.8368
44121,2004,1,42,12,1962,2,16,60380,.9184
44122,2004,1,53,12,1951,2,12,40756.5,.9184
44123,2004,1,44,12,1960,2,18,40756.5,1.8368
44124,2004,2,28,12,1976,1,12,27171,1.8368
44125,2004,1,43,12,1961,1,13,33209,.9184
44126,2004,2,68,12,1936,1,12,27171,.9184
44127,2004,1,66,12,1938,1,12,128434.605938,.9184
44128,2004,2,28,12,1976,1,17,60380,.9184
44129,2004,1,82,12,1922,1,16,19623.5,.4592
44130,2004,1,57,12,1947,1,16,60380,.9184
44131,2004,1,38,12,1966,1,18,128434.605938,.9184
44132,2004,2,45,12,1959,1,16,128434.605938,.9184
44133,2004,1,88,10,1916,1,12,11321.25,.4592
44134,2004,1,52,12,1952,1,18,128434.605938,.9184
44135,2004,1,47,12,1957,1,15,27171,1.8368
44136,2004,2,34,12,1970,1,12,60380,.9184
44137,2004,1,50,12,1954,1,20,128434.605938,.9184
44138,2004,1,44,12,1960,1,13,49813.5,2.2959
44139,2004,2,81,98,1923,1,16,0,.4592
44140,2004,1,66,12,1938,1,17,40756.5,.9184
44141,2004,2,44,12,1960,1,18,128434.605938,.9184
44142,2004,2,67,12,1937,1,14,22642.5,.9184
44143,2004,2,46,12,1958,1,14,128434.605938,.9184
44144,2004,1,56,12,1948,1,11,40756.5,.9184
44145,2004,1,25,12,1979,1,12,33209,1.8368
44146,2004,2,41,12,1963,1,14,60380,1.8368
44147,2004,2,18,98,1986,1,11,0,3.6735
44148,2004,1,59,12,1945,1,12,40756.5,.4592
44149,2004,1,33,13,1971,1,16,0,.9184
44150,2004,1,25,12,1979,2,14,27171,.4592
44151,2004,2,59,12,1945,1,13,33209,.4592
44152,2004,2,22,12,1982,2,10,16604.5,.9184
44153,2004,2,30,10,1974,1,16,9811.75,.9184
44154,2004,2,38,9,1966,2,14,6792.75,.9184
44155,2004,2,45,10,1959,1,12,9811.75,.4592
44156,2004,2,89,12,1915,1,12,22642.5,.9184
44157,2004,1,66,12,1938,1,16,16604.5,.4592
44158,2004,1,35,12,1969,1,16,22642.5,1.8368
44159,2004,1,28,12,1976,1,19,22642.5,.9184
44160,2004,1,45,12,1959,1,18,128434.605938,.9184
44161,2004,2,28,12,1976,1,16,19623.5,1.8368
44162,2004,2,33,12,1971,1,3,19623.5,1.8368
44163,2004,2,45,9,1959,2,16,8302.25,.4592
44164,2004,1,40,12,1964,2,14,128434.605938,.9184
44165,2004,2,36,12,1968,2,14,16604.5,.4592
44166,2004,2,45,12,1959,2,16,27171,.4592
44167,2004,2,61,11,1943,1,14,14340.25,.9184
44168,2004,2,73,9,1931,1,13,8302.25,.9184
44169,2004,2,59,12,1945,1,20,128434.605938,.9184
44170,2004,1,67,12,1937,1,17,40756.5,1.8368
44171,2004,2,30,12,1974,3,14,19623.5,1.8368
44172,2004,1,56,12,1948,1,14,33209,.9184
44173,2004,2,80,12,1924,1,13,19623.5,.9184
44174,2004,2,45,12,1959,2,13,49813.5,1.3776
44175,2004,2,19,98,1985,1,12,0,1.3776
44176,2004,2,43,1,1961,1,8,301.9,.9184
44177,2004,2,36,10,1968,1,14,11321.25,.4592
44178,2004,1,61,12,1943,1,14,128434.605938,.9184
44179,2004,1,44,12,1960,1,14,27171,.4592
44180,2004,2,80,8,1924,1,12,5434.2,.9184
44181,2004,1,33,12,1971,1,17,27171,.9184
44182,2004,2,19,2,1985,1,15,1207.6,.9184
44183,2004,1,40,11,1964,1,12,14340.25,.9184
44184,2004,2,34,9,1970,1,15,8302.25,.4592
44185,2004,1,56,1,1948,2,13,301.9,.9184
44186,2004,2,45,12,1959,2,11,19623.5,2.7551
44187,2004,2,33,10,1971,2,13,9811.75,.4592
44188,2004,2,26,9,1978,2,12,8302.25,.9184
44189,2004,1,69,98,1935,2,7,0,.4592
44190,2004,1,48,13,1956,2,11,0,.9184
44191,2004,2,39,12,1965,2,14,22642.5,.9184
44192,2004,2,32,5,1972,2,16,3320.9,.9184
44193,2004,2,44,6,1960,2,11,3924.7,.4592
44194,2004,1,21,6,1983,2,12,3924.7,1.3776
44195,2004,2,22,98,1982,2,13,0,.4592
44196,2004,2,63,2,1941,2,10,1207.6,.4592
44197,2004,2,20,98,1984,2,12,0,.4592
44198,2004,2,21,2,1983,2,12,1207.6,.4592
44199,2004,2,30,7,1974,2,11,4528.5,.4592
44200,2004,2,45,12,1959,1,14,40756.5,.9184
44201,2004,1,43,13,1961,1,12,0,.8757
44202,2004,2,43,12,1961,1,14,22642.5,.9184
44203,2004,1,23,12,1981,1,14,27171,.9184
44204,2004,2,57,10,1947,1,15,9811.75,.4592
44205,2004,2,75,9,1929,1,12,8302.25,.4592
44206,2004,2,22,11,1982,3,14,14340.25,.9184
44207,2004,2,33,13,1971,3,16,0,1.1122
44208,2004,1,27,12,1977,1,14,40756.5,.9184
44209,2004,1,19,4,1985,2,11,2717.1,.9184
44210,2004,2,20,98,1984,2,8,0,1.8368
44211,2004,2,44,4,1960,2,14,2717.1,.4592
44212,2004,2,33,9,1971,2,14,6792.75,.4592
44213,2004,2,40,10,1964,2,12,9811.75,.9184
44214,2004,2,20,12,1984,2,14,19623.5,.9184
44215,2004,2,19,12,1985,2,13,33209,1.3776
44216,2004,2,76,12,1928,2,8,16604.5,.9184
44217,2004,1,22,98,1982,2,12,0,.9184
44218,2004,1,40,13,1964,2,16,0,.4592
44219,2004,2,33,12,1971,2,16,128434.605938,.9184
44220,2004,2,24,12,1980,2,15,60380,1.3776
44221,2004,2,64,11,1940,2,14,14340.25,.4592
44222,2004,2,47,12,1957,1,18,40756.5,.9184
44223,2004,2,42,12,1962,1,15,40756.5,.9184
44224,2004,1,19,10,1985,1,11,9811.75,.9184
44225,2004,1,56,98,1948,1,0,0,.4592
44226,2004,2,44,13,1960,1,18,0,.9184
44227,2004,2,40,12,1964,1,14,40756.5,1.3776
44228,2004,2,62,12,1942,1,14,128434.605938,.9184
44229,2004,1,49,12,1955,1,16,128434.605938,.9184
44230,2004,1,34,13,1970,3,16,0,.4592
44231,2004,1,47,12,1957,1,18,40756.5,.4592
44232,2004,1,99,12,9999,3,18,128434.605938,.9184
44233,2004,1,23,12,1981,3,11,16604.5,.4592
44234,2004,1,22,10,1982,1,9,9811.75,.4592
44235,2004,1,27,12,1977,1,12,19623.5,.9184
44236,2004,1,34,98,1970,1,16,0,.9184
44237,2004,2,38,98,1966,1,13,0,1.8368
44238,2004,2,79,98,1925,1,11,0,.4592
44239,2004,2,47,98,1957,1,16,0,.4592
44240,2004,2,46,12,1958,1,12,40756.5,.9184
44241,2004,2,31,12,1973,1,12,60380,.9184
44242,2004,1,34,98,1970,1,16,0,.9184
44243,2004,1,25,12,1979,1,17,40756.5,.9184
44244,2004,1,40,12,1964,1,16,40756.5,1.3776
44245,2004,2,99,98,9999,2,12,0,.9184
44246,2004,2,33,12,1971,1,17,49813.5,1.8368
44247,2004,1,30,12,1974,1,15,40756.5,.9184
44248,2004,2,57,12,1947,1,18,33209,.9184
44249,2004,1,49,12,1955,1,16,60380,.9184
44250,2004,1,44,12,1960,2,13,33209,.9184
44251,2004,1,34,12,1970,1,15,60380,1.8368
44252,2004,1,31,12,1973,1,16,27171,.9184
44253,2004,2,45,12,1959,1,14,40756.5,.9184
44254,2004,1,31,12,1973,2,14,49813.5,.9184
44255,2004,1,28,12,1976,1,10,40756.5,.9184
44256,2004,1,34,13,1970,2,14,0,.9184
44257,2004,2,30,12,1974,2,15,33209,.9184
44258,2004,2,19,98,1985,2,13,0,3.6735
44259,2004,1,29,12,1975,1,16,49813.5,.9184
44260,2004,1,33,12,1971,1,16,49813.5,.9184
44261,2004,1,31,12,1973,1,12,27171,.9184
44262,2004,1,28,12,1976,1,16,128434.605938,.9184
44263,2004,1,38,98,1966,2,13,0,.9184
44264,2004,2,30,12,1974,2,16,22642.5,.9184
44265,2004,1,50,12,1954,1,20,40756.5,.4592
44266,2004,1,24,12,1980,1,16,33209,.9184
44267,2004,1,49,98,1955,1,13,0,.9184
44268,2004,1,38,98,1966,1,12,0,1.3776
44269,2004,1,44,12,1960,1,14,128434.605938,1.8368
44270,2004,1,45,12,1959,1,12,16604.5,.4592
44271,2004,2,38,98,1966,1,12,0,1.3776
44272,2004,2,79,98,1925,1,12,0,.9184
44273,2004,1,63,12,1941,1,10,128434.605938,.9184
44274,2004,2,33,10,1971,1,7,11321.25,.9184
44275,2004,1,32,1,1972,1,11,301.9,.4592
44276,2004,1,27,98,1977,1,9,0,.9184
44277,2004,1,45,12,1959,1,11,16604.5,.9184
44278,2004,1,28,98,1976,1,11,0,1.8368
44279,2004,1,49,98,1955,1,16,0,1.3776
44280,2004,1,62,9,1942,1,14,8302.25,.4592
44281,2004,1,30,12,1974,1,14,27171,.9184
44282,2004,1,59,12,1945,2,18,40756.5,.4592
44283,2004,1,23,12,1981,1,14,33209,.9184
44284,2004,2,44,12,1960,2,12,40756.5,.9184
44285,2004,1,38,12,1966,1,6,19623.5,.4592
44286,2004,1,28,12,1976,1,12,16604.5,.4592
44287,2004,1,50,12,1954,1,12,22642.5,.4592
44288,2004,1,33,9,1971,2,12,6792.75,1.3776
44289,2004,2,40,12,1964,1,12,40756.5,1.3776
44290,2004,1,26,1,1978,3,16,9811.75,.4592
44291,2004,2,34,12,1970,1,18,128434.605938,.9184
44292,2004,1,24,3,1980,1,16,2113.3,.4592
44293,2004,2,28,12,1976,1,16,128434.605938,1.8368
44294,2004,1,48,12,1956,3,14,19623.5,.9184
44295,2004,1,26,12,1978,1,16,128434.605938,2.7551
44296,2004,1,64,12,1940,2,9,16604.5,.4592
44297,2004,2,41,3,1963,2,12,2113.3,.9184
44298,2004,1,37,12,1967,2,15,27171,.4592
44299,2004,2,28,12,1976,2,13,22642.5,.9184
44300,2004,2,57,12,1947,2,16,60380,.9184
44301,2004,2,59,12,1945,2,16,128434.605938,.9184
44302,2004,2,64,9,1940,1,18,6792.75,.9184
44303,2004,1,32,12,1972,1,15,27171,.9184
44304,2004,1,40,12,1964,1,16,60380,.9184
44305,2004,1,66,12,1938,1,14,22642.5,.9184
44306,2004,1,28,12,1976,1,16,27171,.4592
44307,2004,2,42,12,1962,3,16,128434.605938,1.8368
44308,2004,1,41,13,1963,1,16,0,.9184
44309,2004,1,28,12,1976,1,19,128434.605938,1.8368
44310,2004,1,50,12,1954,1,20,128434.605938,.9184
44311,2004,1,39,10,1965,3,18,9811.75,.9184
44312,2004,1,37,12,1967,1,16,60380,.9184
44313,2004,1,40,12,1964,2,11,16604.5,.9184
44314,2004,2,44,12,1960,2,13,16604.5,.9184
44315,2004,2,58,12,1946,1,12,128434.605938,1.3776
44316,2004,1,29,12,1975,3,13,27171,.9184
44317,2004,2,45,12,1959,2,16,60380,1.3776
44318,2004,1,66,3,1938,1,13,2113.3,.4592
44319,2004,2,43,12,1961,1,12,33209,1.8368
44320,2004,2,36,12,1968,2,13,19623.5,.4592
44321,2004,2,48,12,1956,3,12,27171,.9184
44322,2004,2,41,10,1963,2,12,9811.75,1.3776
44323,2004,2,51,12,1953,2,12,19623.5,.4592
44324,2004,2,50,10,1954,1,12,11321.25,.9184
44325,2004,1,46,12,1958,1,17,128434.605938,.4592
44326,2004,2,54,12,1950,1,16,128434.605938,1.8368
44327,2004,2,35,13,1969,1,13,0,.9184
44328,2004,2,38,12,1966,1,14,128434.605938,.9184
44329,2004,1,46,12,1958,1,12,40756.5,.9184
44330,2004,1,25,12,1979,1,16,40756.5,.9184
44331,2004,2,59,12,1945,1,15,19623.5,.4592
44332,2004,2,45,12,1959,1,16,60380,.9184
44333,2004,2,43,12,1961,2,18,60380,.9184
44334,2004,1,51,12,1953,1,16,128434.605938,.9184
44335,2004,1,45,13,1959,1,16,0,.9184
44336,2004,2,40,12,1964,2,18,128434.605938,.9184
44337,2004,1,52,12,1952,1,16,128434.605938,1.8368
44338,2004,2,34,12,1970,1,19,128434.605938,1.8368
44339,2004,1,57,12,1947,1,19,128434.605938,1.8368
44340,2004,2,48,13,1956,3,12,0,1.3776
44341,2004,1,39,11,1965,3,9,14340.25,1.8368
44342,2004,2,31,13,1973,1,7,0,.9184
44343,2004,1,18,98,1986,3,11,0,1.3776
44344,2004,1,26,12,1978,1,12,33209,.9184
44345,2004,2,49,98,1955,3,10,0,1.3776
44346,2004,2,71,13,1933,2,14,0,.4592
44347,2004,1,47,12,1957,1,14,40756.5,1.3776
44348,2004,2,53,12,1951,1,10,49813.5,.9184
44349,2004,2,41,6,1963,1,12,3924.7,.9184
44350,2004,1,56,12,1948,2,15,40756.5,1.8368
44351,2004,2,40,13,1964,1,16,0,.9184
44352,2004,2,74,9,1930,1,12,8302.25,.4592
44353,2004,2,61,13,1943,1,12,0,1.3776
44354,2004,1,22,4,1982,1,15,2717.1,1.3776
44355,2004,2,29,10,1975,2,12,9811.75,1.8368
44356,2004,2,52,10,1952,2,13,11321.25,.4592
44357,2004,2,24,98,1980,2,18,0,.9184
44358,2004,1,31,12,1973,2,14,22642.5,.4592
44359,2004,1,36,12,1968,2,14,27171,.9184
44360,2004,1,20,12,1984,2,12,16604.5,.4592
44361,2004,2,27,12,1977,2,16,27171,.4592
44362,2004,2,49,13,1955,2,16,0,.9184
44363,2004,1,38,13,1966,1,16,0,.9184
44364,2004,2,18,98,1986,1,12,0,3.6735
44365,2004,2,53,12,1951,1,16,128434.605938,.9184
44366,2004,2,50,12,1954,1,18,128434.605938,1.8368
44367,2004,2,47,12,1957,3,13,49813.5,1.3776
44368,2004,2,25,12,1979,2,12,49813.5,.9184
44369,2004,1,24,12,1980,3,17,60380,2.2959
44370,2004,1,39,12,1965,2,14,22642.5,.9184
44371,2004,1,39,12,1965,1,12,128434.605938,1.8368
44372,2004,2,44,12,1960,1,12,33209,1.8368
44373,2004,1,48,12,1956,1,12,40756.5,1.3776
44374,2004,2,32,12,1972,1,17,27171,.9184
44375,2004,1,41,12,1963,1,14,128434.605938,.9184
44376,2004,2,46,12,1958,1,12,27171,.9184
44377,2004,2,41,12,1963,2,17,128434.605938,.4592
44378,2004,1,54,12,1950,1,18,60380,1.8368
44379,2004,1,67,13,1937,1,14,0,.9184
44380,2004,1,26,8,1978,1,11,5434.2,.4592
44381,2004,2,63,13,1941,1,15,0,1.8368
44382,2004,2,85,7,1919,1,11,4528.5,.4592
44383,2004,2,47,12,1957,1,15,60380,2.7551
44384,2004,1,26,12,1978,3,15,40756.5,.4592
44385,2004,2,67,13,1937,1,17,0,.9184
44386,2004,2,63,12,1941,1,18,128434.605938,1.8368
44387,2004,2,26,12,1978,3,16,128434.605938,1.8368
44388,2004,1,57,12,1947,1,16,128434.605938,1.3776
44389,2004,2,54,1,1950,1,15,301.9,1.8368
44390,2004,2,75,13,1929,1,12,0,.4592
44391,2004,2,30,12,1974,2,12,27171,.4592
44392,2004,1,30,12,1974,2,16,22642.5,.9184
44393,2004,1,24,10,1980,1,14,11321.25,.9184
44394,2004,1,30,11,1974,2,12,12830.75,.9184
44395,2004,2,32,2,1972,3,11,1207.6,.4592
44396,2004,2,40,12,1964,2,12,33209,.4592
44397,2004,1,29,12,1975,2,14,16604.5,.4592
44398,2004,2,38,12,1966,2,14,27171,.9184
44399,2004,2,54,12,1950,2,14,22642.5,.4592
44400,2004,2,53,11,1951,2,12,12830.75,.9184
44401,2004,2,32,12,1972,2,14,40756.5,1.3776
44402,2004,2,56,13,1948,2,12,0,.9184
44403,2004,1,20,13,1984,2,12,0,1.3776
44404,2004,1,49,12,1955,2,16,22642.5,.9184
44405,2004,1,29,13,1975,2,12,0,.9184
44406,2004,1,40,13,1964,2,12,0,.4592
44407,2004,2,22,12,1982,1,11,22642.5,1.3776
44408,2004,2,25,12,1979,2,13,27171,.9184
44409,2004,1,61,13,1943,1,18,0,1.8368
44410,2004,1,65,13,1939,1,12,0,.9184
44411,2004,2,51,12,1953,1,13,27171,.9184
44412,2004,2,47,12,1957,1,9,33209,.9184
44413,2004,1,53,12,1951,2,16,27171,1.8368
44414,2004,2,26,13,1978,1,16,0,1.8368
44415,2004,2,39,12,1965,2,18,40756.5,.9184
44416,2004,2,52,13,1952,1,12,0,1.8368
44417,2004,1,29,12,1975,1,13,33209,.9184
44418,2004,2,66,12,1938,1,14,27171,.9184
44419,2004,2,57,13,1947,2,9,0,1.3776
44420,2004,2,65,9,1939,1,16,6792.75,.4592
44421,2004,2,50,13,1954,1,10,0,.9184
44422,2004,1,85,12,1919,1,16,60380,.9184
44423,2004,2,57,12,1947,1,16,40756.5,1.8368
44424,2004,2,58,12,1946,1,20,49813.5,1.8368
44425,2004,2,41,98,1963,1,16,0,.9184
44426,2004,1,43,12,1961,1,13,128434.605938,1.8368
44427,2004,1,42,12,1962,1,14,27171,.4592
44428,2004,2,34,12,1970,1,16,128434.605938,1.8368
44429,2004,1,36,12,1968,1,15,33209,1.8368
44430,2004,1,50,12,1954,1,12,22642.5,.9184
44431,2004,2,19,12,1985,1,14,60380,1.3776
44432,2004,1,57,12,1947,2,14,49813.5,.4592
44433,2004,1,29,11,1975,2,12,14340.25,.4592
44434,2004,2,22,12,1982,1,14,40756.5,1.8368
44435,2004,2,20,11,1984,1,13,12830.75,.9184
44436,2004,2,20,9,1984,1,13,6792.75,1.3776
44437,2004,1,42,12,1962,1,11,16604.5,1.8368
44438,2004,2,55,9,1949,1,14,8302.25,.4592
44439,2004,2,45,7,1959,1,13,4528.5,.9184
44440,2004,1,35,12,1969,1,16,22642.5,1.8368
44441,2004,1,68,12,1936,1,16,40756.5,1.3776
44442,2004,1,58,12,1946,1,15,49813.5,.9184
44443,2004,2,35,12,1969,1,13,60380,.9184
44444,2004,1,46,12,1958,1,18,60380,.9184
44445,2004,1,34,12,1970,1,15,40756.5,.9184
44446,2004,1,89,11,1915,1,14,12830.75,.9184
44447,2004,2,70,12,1934,1,12,16604.5,.9184
44448,2004,2,60,13,1944,1,14,0,.9184
44449,2004,2,35,12,1969,3,12,22642.5,.9184
44450,2004,2,63,12,1941,1,14,33209,1.7514
44451,2004,1,21,2,1983,3,14,1207.6,.9184
44452,2004,1,61,12,1943,1,13,33209,.9184
44453,2004,2,30,12,1974,1,12,27171,.9184
44454,2004,2,67,12,1937,1,14,27171,.9184
44455,2004,1,62,12,1942,1,12,33209,.9184
44456,2004,1,33,12,1971,1,16,49813.5,.9184
44457,2004,2,52,12,1952,1,15,27171,.9184
44458,2004,2,60,12,1944,1,16,16604.5,.9184
44459,2004,2,51,12,1953,2,2,40756.5,1.3776
44460,2004,2,46,12,1958,1,15,33209,.4592
44461,2004,1,45,12,1959,2,10,19623.5,1.8368
44462,2004,2,45,12,1959,2,14,49813.5,.4592
44463,2004,2,57,11,1947,1,12,14340.25,.4592
44464,2004,2,23,12,1981,2,16,16604.5,.9184
44465,2004,2,56,6,1948,1,17,3924.7,1.8368
44466,2004,2,34,8,1970,2,11,5434.2,.4592
44467,2004,1,41,12,1963,2,16,19623.5,.9184
44468,2004,2,44,12,1960,1,16,27171,.4592
44469,2004,1,31,12,1973,2,16,40756.5,.9184
44470,2004,1,44,12,1960,1,16,128434.605938,.9184
44471,2004,1,42,12,1962,1,18,128434.605938,.9184
44472,2004,1,60,12,1944,1,16,128434.605938,1.8368
44473,2004,2,43,12,1961,1,18,128434.605938,.9184
44474,2004,1,55,12,1949,1,14,40756.5,2.7551
44475,2004,2,33,12,1971,1,20,128434.605938,1.8368
44476,2004,1,44,12,1960,1,16,27171,1.3776
44477,2004,2,32,12,1972,1,16,49813.5,1.8368
44478,2004,1,42,12,1962,1,16,49813.5,.9184
44479,2004,2,27,12,1977,1,18,27171,1.3776
44480,2004,1,46,12,1958,1,14,40756.5,.9184
44481,2004,2,53,12,1951,1,12,33209,1.8368
44482,2004,1,34,12,1970,1,16,33209,.9184
44483,2004,1,34,12,1970,1,14,49813.5,.9184
44484,2004,2,41,12,1963,1,12,19623.5,.4592
44485,2004,2,52,12,1952,1,18,128434.605938,.9184
44486,2004,1,29,12,1975,1,17,128434.605938,.9184
44487,2004,1,40,12,1964,1,20,128434.605938,.9184
44488,2004,1,29,12,1975,1,14,33209,1.3776
44489,2004,2,45,12,1959,1,17,128434.605938,.9184
44490,2004,1,52,12,1952,1,20,60380,3.6735
44491,2004,1,57,10,1947,1,16,11321.25,.4592
44492,2004,2,28,12,1976,3,12,19623.5,.4592
44493,2004,1,81,11,1923,1,8,14340.25,.9184
44494,2004,2,48,13,1956,1,17,0,.9184
44495,2004,2,59,12,1945,1,14,128434.605938,.9184
44496,2004,2,78,98,1926,1,12,0,.9184
44497,2004,1,66,12,1938,1,15,19623.5,.9184
44498,2004,2,36,12,1968,1,18,40756.5,1.8368
44499,2004,1,65,12,1939,1,19,27171,.9184
44500,2004,2,60,12,1944,1,17,49813.5,.4592
44501,2004,1,60,11,1944,1,12,12830.75,.9184
44502,2004,2,44,13,1960,1,14,0,.9184
44503,2004,1,28,11,1976,1,9,12830.75,1.8368
44504,2004,1,44,12,1960,1,10,16604.5,.4592
44505,2004,2,41,12,1963,1,14,16604.5,1.8368
44506,2004,2,34,12,1970,1,12,40756.5,1.8368
44507,2004,1,61,12,1943,1,8,27171,1.8368
44508,2004,2,28,12,1976,1,18,49813.5,.9184
44509,2004,1,43,12,1961,1,13,16604.5,.9184
44510,2004,1,51,12,1953,1,16,40756.5,1.3776
44511,2004,2,69,13,1935,1,14,0,1.3776
44512,2004,2,31,12,1973,1,18,27171,.4592
44513,2004,2,47,12,1957,1,17,128434.605938,.4592
44514,2004,2,26,12,1978,1,16,27171,.9184
44515,2004,1,24,12,1980,1,12,19623.5,.9184
44516,2004,1,39,10,1965,1,12,9811.75,.9184
44517,2004,1,37,98,1967,2,12,0,.4592
44518,2004,2,25,10,1979,1,14,9811.75,.4592
44519,2004,1,29,12,1975,1,12,33209,.9184
44520,2004,1,39,8,1965,2,12,5434.2,.9184
44521,2004,2,19,5,1985,1,12,3320.9,.9184
44522,2004,1,25,12,1979,1,16,16604.5,.9184
44523,2004,1,59,12,1945,1,12,33209,.9184
44524,2004,2,41,12,1963,1,11,19623.5,.4592
44525,2004,2,55,12,1949,1,16,33209,.4592
44526,2004,1,32,12,1972,1,16,40756.5,1.8368
44527,2004,2,22,12,1982,2,13,33209,1.8368
44528,2004,1,48,12,1956,1,12,128434.605938,.4592
44529,2004,2,55,11,1949,2,12,12830.75,.4592
44530,2004,2,74,13,1930,2,11,0,.9184
44531,2004,2,63,12,1941,2,13,16604.5,.4592
44532,2004,1,43,12,1961,1,20,40756.5,.9184
44533,2004,2,23,12,1981,1,15,16604.5,.9184
44534,2004,2,25,12,1979,3,13,22642.5,.4592
44535,2004,2,34,11,1970,2,11,12830.75,.4592
44536,2004,1,58,12,1946,1,16,40756.5,.4592
44537,2004,1,56,12,1948,1,20,128434.605938,.9184
44538,2004,1,62,12,1942,1,17,128434.605938,.9184
44539,2004,2,75,13,1929,1,14,0,.9184
44540,2004,1,46,12,1958,1,16,60380,.9184
44541,2004,2,45,12,1959,1,18,128434.605938,.9184
44542,2004,2,63,12,1941,1,12,128434.605938,.9184
44543,2004,2,26,12,1978,1,15,128434.605938,.9184
44544,2004,2,62,12,1942,1,14,22642.5,.4592
44545,2004,1,52,12,1952,1,15,128434.605938,1.8368
